epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.03,0,,,,,,,
0,,49,,27.35749626159668,,,,,
0,,99,,25.57303810119629,,,,,
0,,149,,22.40028190612793,,,,,
0,,199,,21.069332122802734,,,,,
0,,249,,21.599458694458008,,,,,
0,,299,,21.971845626831055,,,,,
0,,349,,20.3920841217041,,,,,
0,,399,,23.980670928955078,,,,,
0,,449,,23.584102630615234,,,,,
0,,499,,22.465600967407227,,,,,
0,,549,,26.281030654907227,,,,,
0,,599,,21.054126739501953,,,,,
0,,649,,19.015979766845703,,,,,
0,,699,,18.887693405151367,,,,,
0,,749,,23.394628524780273,,,,,
0,,799,,22.017436981201172,,,,,
0,,849,,23.77237892150879,,,,,
0,,899,,23.08351707458496,,,,,
0,,949,,21.697044372558594,,,,,
0,,999,,17.331308364868164,,,,,
0,,1049,,20.73965072631836,,,,,
0,,1099,,23.759675979614258,,,,,
0,,1149,,18.766191482543945,,,,,
0,,1199,,19.785478591918945,,,,,
0,,1249,,21.365966796875,,,,,
0,,1299,,18.904550552368164,,,,,
0,,1349,,23.480825424194336,,,,,
0,,1399,,22.791505813598633,,,,,
0,,1449,,24.87607765197754,,,,,
0,,1499,,16.952157974243164,,,,,
0,,1549,,23.48267364501953,,,,,
0,,1599,,24.3142147064209,,,,,
0,,1649,,20.50542449951172,,,,,
0,,1699,,20.134443283081055,,,,,
0,,1749,,17.627784729003906,,,,,
0,,1799,,23.651281356811523,,,,,
0,,1849,,21.17875099182129,,,,,
0,,1899,,19.216062545776367,,,,,
0,,1949,,23.713720321655273,,,,,
0,,1999,,20.036109924316406,,,,,
0,,2049,,23.306116104125977,,,,,
0,,2099,,22.499197006225586,,,,,
0,,2149,,22.603078842163086,,,,,
0,,2199,,21.558713912963867,,,,,
0,,2249,,22.046676635742188,,,,,
0,,2299,,21.799577713012695,,,,,
0,,2349,,20.8060245513916,,,,,
0,,2399,,23.228097915649414,,,,,
0,,2449,,23.416418075561523,,,,,
0,,2499,,21.430715560913086,,,,,
0,,2549,,19.464414596557617,,,,,
0,,2599,,24.036170959472656,,,,,
0,,2649,,26.597803115844727,,,,,
0,,2699,,20.75971221923828,,,,,
0,,2749,,24.318788528442383,,,,,
0,,2799,,23.67426109313965,,,,,
0,,2849,,17.7985897064209,,,,,
0,,2899,,29.10895347595215,,,,,
0,,2949,,19.264734268188477,,,,,
0,,2999,,19.939191818237305,,,,,
0,,3049,,25.222946166992188,,,,,
0,,3099,,20.115880966186523,,,,,
