epoch,lr-Adam,step,train_loss_step
,0.03,0,
0,,49,31.729272842407227
0,,99,31.819116592407227
0,,149,23.277315139770508
0,,199,17.93427848815918
0,,249,23.150259017944336
0,,299,20.89679527282715
0,,349,20.84494972229004
0,,399,20.716703414916992
0,,449,20.348989486694336
0,,499,19.525339126586914
0,,549,18.274930953979492
0,,599,24.609094619750977
0,,649,19.499223709106445
0,,699,19.42549705505371
0,,749,20.43198013305664
0,,799,20.843416213989258
0,,849,20.62010955810547
0,,899,22.347909927368164
0,,949,19.064449310302734
0,,999,17.479873657226562
0,,1049,24.47891616821289
0,,1099,19.47086524963379
0,,1149,18.731801986694336
0,,1199,20.70343589782715
0,,1249,20.181650161743164
0,,1299,17.3009090423584
0,,1349,20.872173309326172
0,,1399,29.3962345123291
0,,1449,20.837236404418945
0,,1499,18.63287925720215
0,,1549,19.733644485473633
0,,1599,22.91398048400879
0,,1649,23.938512802124023
0,,1699,20.7517032623291
0,,1749,21.83370018005371
0,,1799,21.522939682006836
0,,1849,16.55133056640625
0,,1899,22.505783081054688
0,,1949,19.738534927368164
0,,1999,20.32854652404785
0,,2049,20.781084060668945
0,,2099,21.106218338012695
0,,2149,26.4356746673584
0,,2199,20.83332633972168
0,,2249,25.1634464263916
0,,2299,23.829544067382812
0,,2349,21.267013549804688
0,,2399,18.134374618530273
0,,2449,19.52495574951172
0,,2499,21.600919723510742
0,,2549,24.477819442749023
0,,2599,19.42781639099121
0,,2649,16.758190155029297
0,,2699,19.843515396118164
0,,2749,24.1550350189209
0,,2799,26.72496795654297
0,,2849,18.00950813293457
0,,2899,17.844375610351562
0,,2949,20.398649215698242
0,,2999,18.057281494140625
0,,3049,21.61094093322754
0,,3099,19.55982208251953
0,,3149,20.29639434814453
0,,3199,24.74884033203125
0,,3249,18.242849349975586
0,,3299,24.393890380859375
0,,3349,18.989608764648438
0,,3399,15.589213371276855
0,,3449,19.6232852935791
0,,3499,19.47638511657715
0,,3549,22.08159828186035
0,,3599,20.26896095275879
0,,3649,16.499021530151367
0,,3699,17.114822387695312
0,,3749,18.30571746826172
0,,3799,21.617456436157227
0,,3849,18.88219451904297
0,,3899,18.673091888427734
0,,3949,22.219579696655273
0,,3999,26.763639450073242
0,,4049,20.265111923217773
0,,4099,24.705671310424805
0,,4149,23.715782165527344
0,,4199,21.022382736206055
0,,4249,18.04457664489746
0,,4299,20.66534996032715
0,,4349,23.98114013671875
0,,4399,19.20005989074707
0,,4449,17.610740661621094
0,,4499,23.215118408203125
0,,4549,20.765165328979492
0,,4599,19.294994354248047
0,,4649,18.01732063293457
0,,4699,21.06988525390625
0,,4749,20.5279541015625
0,,4799,20.972007751464844
