epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
2,,3099,,22.54864501953125,,,,,
2,,3149,,20.64574432373047,,,,,
2,,3199,,23.409494400024414,,,,,
2,,3249,,22.744787216186523,,,,,
2,,3275,,,39.6144905090332,10795125.0,49.2314338684082,0.4418938159942627,21.68456268310547
2,,3275,22.911169052124023,,,,,,
,0.03,3276,,,,,,,
3,,3299,,21.8676700592041,,,,,
3,,3349,,21.044973373413086,,,,,
3,,3399,,20.730215072631836,,,,,
3,,3449,,20.975879669189453,,,,,
3,,3499,,20.77183723449707,,,,,
3,,3549,,26.473031997680664,,,,,
3,,3599,,21.47538185119629,,,,,
3,,3649,,22.752971649169922,,,,,
3,,3699,,23.248655319213867,,,,,
3,,3749,,24.593904495239258,,,,,
3,,3799,,24.010461807250977,,,,,
3,,3849,,18.955232620239258,,,,,
3,,3899,,24.310258865356445,,,,,
3,,3949,,27.29970932006836,,,,,
3,,3999,,19.903789520263672,,,,,
3,,4049,,24.945646286010742,,,,,
3,,4099,,20.807435989379883,,,,,
3,,4149,,20.278213500976562,,,,,
3,,4199,,22.310823440551758,,,,,
3,,4249,,25.545520782470703,,,,,
3,,4299,,20.788171768188477,,,,,
3,,4349,,27.188108444213867,,,,,
3,,4367,,,40.17545700073242,9892844.0,50.006038665771484,0.44769957661628723,21.975940704345703
3,,4367,22.88231658935547,,,,,,
,0.03,4368,,,,,,,
4,,4399,,22.715259552001953,,,,,
4,,4449,,23.709196090698242,,,,,
4,,4499,,27.731225967407227,,,,,
4,,4549,,22.417333602905273,,,,,
4,,4599,,19.196697235107422,,,,,
4,,4649,,23.065757751464844,,,,,
4,,4699,,25.212953567504883,,,,,
4,,4749,,20.657358169555664,,,,,
4,,4799,,15.854849815368652,,,,,
4,,4849,,22.02826690673828,,,,,
4,,4899,,22.383569717407227,,,,,
4,,4949,,24.254140853881836,,,,,
4,,4999,,23.33526611328125,,,,,
4,,5049,,23.77296257019043,,,,,
4,,5099,,20.588613510131836,,,,,
4,,5149,,24.999618530273438,,,,,
4,,5199,,21.865734100341797,,,,,
4,,5249,,18.83696174621582,,,,,
4,,5299,,27.23101806640625,,,,,
4,,5349,,21.02165412902832,,,,,
4,,5399,,22.103158950805664,,,,,
4,,5449,,28.148042678833008,,,,,
4,,5459,,,39.44265365600586,11638548.0,49.690757751464844,0.4388924241065979,21.68717384338379
4,,5459,22.78231430053711,,,,,,
,0.03,5460,,,,,,,
5,,5499,,22.442209243774414,,,,,
5,,5549,,25.79526710510254,,,,,
5,,5599,,24.333925247192383,,,,,
5,,5649,,20.43269920349121,,,,,
5,,5699,,20.800731658935547,,,,,
5,,5749,,23.389944076538086,,,,,
5,,5799,,23.545122146606445,,,,,
5,,5849,,18.69135284423828,,,,,
5,,5899,,24.758031845092773,,,,,
5,,5949,,26.403594970703125,,,,,
5,,5999,,27.02519989013672,,,,,
5,,6049,,27.10040283203125,,,,,
5,,6099,,24.698787689208984,,,,,
5,,6149,,20.0572509765625,,,,,
5,,6199,,20.217426300048828,,,,,
5,,6249,,20.78373146057129,,,,,
5,,6299,,21.380407333374023,,,,,
5,,6349,,23.31959342956543,,,,,
5,,6399,,24.352815628051758,,,,,
5,,6449,,21.14319610595703,,,,,
5,,6499,,17.746326446533203,,,,,
5,,6549,,22.31392478942871,,,,,
5,,6551,,,39.96879959106445,9642518.0,49.93230056762695,0.4457901120185852,21.924509048461914
5,,6551,23.001333236694336,,,,,,
,0.03,6552,,,,,,,
6,,6599,,22.781234741210938,,,,,
6,,6649,,22.15467643737793,,,,,
6,,6699,,22.431560516357422,,,,,
6,,6749,,26.60205078125,,,,,
6,,6799,,23.406217575073242,,,,,
6,,6849,,23.685592651367188,,,,,
6,,6899,,28.622787475585938,,,,,
6,,6949,,24.61297607421875,,,,,
6,,6999,,24.307756423950195,,,,,
6,,7049,,20.237016677856445,,,,,
6,,7099,,22.3171443939209,,,,,
6,,7149,,23.53455924987793,,,,,
6,,7199,,19.89366340637207,,,,,
6,,7249,,24.844026565551758,,,,,
6,,7299,,18.244823455810547,,,,,
6,,7349,,23.70790672302246,,,,,
6,,7399,,25.579370498657227,,,,,
6,,7449,,22.889341354370117,,,,,
6,,7499,,20.33632469177246,,,,,
6,,7549,,21.61155128479004,,,,,
6,,7599,,23.505647659301758,,,,,
6,,7643,,,40.5836296081543,12122874.0,50.72151184082031,0.4522339105606079,22.08598518371582
6,,7643,22.963956832885742,,,,,,
,0.03,7644,,,,,,,
7,,7649,,21.46070671081543,,,,,
7,,7699,,25.08980369567871,,,,,
7,,7749,,20.37198829650879,,,,,
7,,7799,,22.256845474243164,,,,,
7,,7849,,25.756277084350586,,,,,
7,,7899,,20.137720108032227,,,,,
7,,7949,,21.47188377380371,,,,,
7,,7999,,24.874061584472656,,,,,
7,,8049,,22.278594970703125,,,,,
7,,8099,,25.242660522460938,,,,,
7,,8149,,21.576223373413086,,,,,
7,,8199,,22.158836364746094,,,,,
7,,8249,,25.03262710571289,,,,,
7,,8299,,21.867841720581055,,,,,
7,,8349,,25.941484451293945,,,,,
7,,8399,,23.576894760131836,,,,,
7,,8449,,22.411550521850586,,,,,
7,,8499,,28.73509979248047,,,,,
7,,8549,,18.497846603393555,,,,,
7,,8599,,21.363126754760742,,,,,
7,,8649,,21.65871238708496,,,,,
7,,8699,,20.462894439697266,,,,,
7,,8735,,,41.082489013671875,9956051.0,51.47671127319336,0.45530402660369873,22.452735900878906
7,,8735,22.93634605407715,,,,,,
,0.015,8736,,,,,,,
8,,8749,,18.046730041503906,,,,,
8,,8799,,22.697500228881836,,,,,
8,,8849,,22.318069458007812,,,,,
8,,8899,,20.515270233154297,,,,,
8,,8949,,24.212003707885742,,,,,
8,,8999,,24.801706314086914,,,,,
8,,9049,,25.956850051879883,,,,,
8,,9099,,22.389135360717773,,,,,
8,,9149,,23.231122970581055,,,,,
8,,9199,,21.82632827758789,,,,,
8,,9249,,20.645353317260742,,,,,
8,,9299,,22.037471771240234,,,,,
8,,9349,,25.2183837890625,,,,,
8,,9399,,21.010042190551758,,,,,
8,,9449,,21.46669578552246,,,,,
8,,9499,,22.96528434753418,,,,,
8,,9549,,23.03093147277832,,,,,
8,,9599,,22.324281692504883,,,,,
8,,9649,,24.271392822265625,,,,,
8,,9699,,24.14162254333496,,,,,
8,,9749,,21.5103702545166,,,,,
8,,9799,,19.066076278686523,,,,,
8,,9827,,,39.78199768066406,11245207.0,49.83135223388672,0.4407790005207062,21.66114044189453
8,,9827,22.606725692749023,,,,,,
,0.015,9828,,,,,,,
9,,9849,,23.347742080688477,,,,,
9,,9899,,18.725067138671875,,,,,
9,,9949,,24.073158264160156,,,,,
9,,9999,,21.765268325805664,,,,,
9,,10049,,23.9316463470459,,,,,
9,,10099,,23.72831153869629,,,,,
9,,10149,,24.912538528442383,,,,,
9,,10199,,20.954984664916992,,,,,
9,,10249,,20.9175968170166,,,,,
9,,10299,,23.893310546875,,,,,
9,,10349,,19.31039047241211,,,,,
9,,10399,,24.075498580932617,,,,,
9,,10449,,23.42900276184082,,,,,
9,,10499,,22.216964721679688,,,,,
9,,10549,,21.67108726501465,,,,,
9,,10599,,23.351991653442383,,,,,
9,,10649,,22.81374168395996,,,,,
9,,10699,,23.151647567749023,,,,,
9,,10749,,19.864526748657227,,,,,
9,,10799,,20.490007400512695,,,,,
9,,10849,,23.942842483520508,,,,,
9,,10899,,20.460901260375977,,,,,
9,,10919,,,39.39683532714844,10332665.0,49.28324508666992,0.43733158707618713,21.548938751220703
9,,10919,22.55492401123047,,,,,,
,0.015,10920,,,,,,,
10,,10949,,27.60898780822754,,,,,
10,,10999,,22.92775535583496,,,,,
10,,11049,,20.455148696899414,,,,,
10,,11099,,20.972694396972656,,,,,
10,,11149,,18.595565795898438,,,,,
10,,11199,,21.36826515197754,,,,,
10,,11249,,22.834556579589844,,,,,
10,,11299,,21.388790130615234,,,,,
10,,11349,,20.07339096069336,,,,,
10,,11399,,24.533720016479492,,,,,
10,,11449,,20.45807647705078,,,,,
10,,11499,,22.385759353637695,,,,,
10,,11549,,23.28752326965332,,,,,
10,,11599,,22.37315559387207,,,,,
10,,11649,,21.70729637145996,,,,,
10,,11699,,20.136817932128906,,,,,
10,,11749,,20.278623580932617,,,,,
10,,11799,,24.126379013061523,,,,,
10,,11849,,24.651548385620117,,,,,
10,,11899,,21.615386962890625,,,,,
10,,11949,,23.75945281982422,,,,,
10,,11999,,20.004602432250977,,,,,
10,,12011,,,39.59721374511719,11802855.0,50.05605697631836,0.4417411983013153,21.530771255493164
10,,12011,22.484628677368164,,,,,,
,0.015,12012,,,,,,,
11,,12049,,19.20701026916504,,,,,
11,,12099,,21.95694923400879,,,,,
11,,12149,,22.422069549560547,,,,,
11,,12199,,18.6903018951416,,,,,
11,,12249,,22.965301513671875,,,,,
11,,12299,,23.191604614257812,,,,,
11,,12349,,22.464448928833008,,,,,
11,,12399,,18.06833267211914,,,,,
11,,12449,,25.476587295532227,,,,,
11,,12499,,22.039743423461914,,,,,
11,,12549,,19.562053680419922,,,,,
11,,12599,,24.64922332763672,,,,,
11,,12649,,16.848302841186523,,,,,
11,,12699,,21.285621643066406,,,,,
11,,12749,,22.187665939331055,,,,,
11,,12799,,23.918807983398438,,,,,
11,,12849,,24.30047607421875,,,,,
11,,12899,,22.92618751525879,,,,,
11,,12949,,18.906465530395508,,,,,
11,,12999,,23.502197265625,,,,,
11,,13049,,22.159265518188477,,,,,
11,,13099,,24.90839195251465,,,,,
11,,13103,,,39.667476654052734,13136883.0,49.38827133178711,0.44604331254959106,21.639707565307617
11,,13103,22.495925903320312,,,,,,
,0.015,13104,,,,,,,
12,,13149,,22.877527236938477,,,,,
12,,13199,,21.26179313659668,,,,,
12,,13249,,22.776704788208008,,,,,
12,,13299,,23.93547248840332,,,,,
12,,13349,,23.21825408935547,,,,,
12,,13399,,25.268274307250977,,,,,
12,,13449,,23.514184951782227,,,,,
12,,13499,,21.250303268432617,,,,,
12,,13549,,20.14542579650879,,,,,
12,,13599,,21.207563400268555,,,,,
12,,13649,,22.90391731262207,,,,,
12,,13699,,24.73322868347168,,,,,
12,,13749,,22.537330627441406,,,,,
12,,13799,,26.975534439086914,,,,,
12,,13849,,24.894027709960938,,,,,
12,,13899,,22.837570190429688,,,,,
12,,13949,,18.08571434020996,,,,,
12,,13999,,22.88330078125,,,,,
12,,14049,,21.441064834594727,,,,,
12,,14099,,23.92665672302246,,,,,
12,,14149,,24.673315048217773,,,,,
12,,14195,,,38.92631912231445,11112910.0,49.05466079711914,0.435831755399704,21.296693801879883
12,,14195,22.4102783203125,,,,,,
,0.015,14196,,,,,,,
13,,14199,,21.686166763305664,,,,,
13,,14249,,24.617111206054688,,,,,
13,,14299,,21.9786319732666,,,,,
13,,14349,,22.60017967224121,,,,,
13,,14399,,19.328462600708008,,,,,
13,,14449,,27.143892288208008,,,,,
13,,14499,,24.53801727294922,,,,,
13,,14549,,21.842119216918945,,,,,
13,,14599,,19.940200805664062,,,,,
13,,14649,,19.252565383911133,,,,,
13,,14699,,23.707761764526367,,,,,
13,,14749,,19.63227081298828,,,,,
13,,14799,,24.746906280517578,,,,,
13,,14849,,24.55373191833496,,,,,
13,,14899,,23.063566207885742,,,,,
13,,14949,,22.667463302612305,,,,,
13,,14999,,22.717992782592773,,,,,
13,,15049,,19.86688232421875,,,,,
13,,15099,,23.423351287841797,,,,,
13,,15149,,22.827856063842773,,,,,
13,,15199,,24.736242294311523,,,,,
13,,15249,,19.470378875732422,,,,,
13,,15287,,,38.647117614746094,10181804.0,48.90564727783203,0.4331079423427582,21.184402465820312
13,,15287,22.26889991760254,,,,,,
,0.015,15288,,,,,,,
14,,15299,,20.241931915283203,,,,,
14,,15349,,23.272018432617188,,,,,
14,,15399,,24.854097366333008,,,,,
14,,15449,,21.835166931152344,,,,,
14,,15499,,24.43216896057129,,,,,
14,,15549,,24.330442428588867,,,,,
14,,15599,,21.861053466796875,,,,,
14,,15649,,19.033090591430664,,,,,
14,,15699,,19.241283416748047,,,,,
14,,15749,,20.791780471801758,,,,,
14,,15799,,19.802936553955078,,,,,
14,,15849,,23.985387802124023,,,,,
14,,15899,,21.43657684326172,,,,,
14,,15949,,20.696340560913086,,,,,
14,,15999,,21.75749969482422,,,,,
14,,16049,,20.179567337036133,,,,,
14,,16099,,21.12799644470215,,,,,
14,,16149,,23.373863220214844,,,,,
14,,16199,,21.196313858032227,,,,,
14,,16249,,20.746673583984375,,,,,
14,,16299,,20.41241455078125,,,,,
14,,16349,,25.294321060180664,,,,,
14,,16379,,,39.991676330566406,9953228.0,50.56875991821289,0.44483619928359985,22.331436157226562
14,,16379,21.65154457092285,,,,,,
,0.015,16380,,,,,,,
15,,16399,,20.331043243408203,,,,,
15,,16449,,26.4365234375,,,,,
15,,16499,,16.903642654418945,,,,,
15,,16549,,22.185306549072266,,,,,
15,,16599,,21.0507755279541,,,,,
15,,16649,,18.282793045043945,,,,,
15,,16699,,21.805837631225586,,,,,
15,,16749,,19.867324829101562,,,,,
15,,16799,,18.794343948364258,,,,,
15,,16849,,20.708253860473633,,,,,
15,,16899,,22.1599063873291,,,,,
15,,16949,,20.65432357788086,,,,,
15,,16999,,20.48940086364746,,,,,
15,,17049,,27.823226928710938,,,,,
15,,17099,,21.48833656311035,,,,,
15,,17149,,18.68393898010254,,,,,
15,,17199,,22.224294662475586,,,,,
15,,17249,,21.9152774810791,,,,,
15,,17299,,19.677682876586914,,,,,
15,,17349,,16.8392276763916,,,,,
15,,17399,,20.69098472595215,,,,,
15,,17449,,19.020641326904297,,,,,
15,,17471,,,38.62983322143555,9800084.0,48.77400588989258,0.43245571851730347,21.578815460205078
15,,17471,21.254671096801758,,,,,,
,0.015,17472,,,,,,,
16,,17499,,18.34710693359375,,,,,
16,,17549,,21.723974227905273,,,,,
16,,17599,,21.046241760253906,,,,,
16,,17649,,17.806699752807617,,,,,
16,,17699,,21.764108657836914,,,,,
16,,17749,,18.02994728088379,,,,,
16,,17799,,21.70978546142578,,,,,
16,,17849,,23.71781349182129,,,,,
16,,17899,,24.99677085876465,,,,,
16,,17949,,22.113256454467773,,,,,
16,,17999,,21.65326690673828,,,,,
16,,18049,,19.720474243164062,,,,,
16,,18099,,20.383848190307617,,,,,
16,,18149,,21.625755310058594,,,,,
16,,18199,,19.70056915283203,,,,,
16,,18249,,20.088333129882812,,,,,
16,,18299,,23.552902221679688,,,,,
16,,18349,,21.34217071533203,,,,,
16,,18399,,23.39497947692871,,,,,
16,,18449,,25.06282615661621,,,,,
16,,18499,,22.306203842163086,,,,,
16,,18549,,23.09019660949707,,,,,
16,,18563,,,40.35689926147461,9659589.0,50.64867401123047,0.4496578574180603,22.94344711303711
16,,18563,21.18640899658203,,,,,,
,0.015,18564,,,,,,,
17,,18599,,19.17428207397461,,,,,
17,,18649,,19.45270538330078,,,,,
17,,18699,,22.485361099243164,,,,,
17,,18749,,23.4793643951416,,,,,
17,,18799,,21.563385009765625,,,,,
17,,18849,,20.406726837158203,,,,,
17,,18899,,20.660253524780273,,,,,
17,,18949,,19.996267318725586,,,,,
17,,18999,,27.52545166015625,,,,,
17,,19049,,21.757795333862305,,,,,
17,,19099,,17.748075485229492,,,,,
17,,19149,,17.976667404174805,,,,,
17,,19199,,20.642061233520508,,,,,
17,,19249,,21.616363525390625,,,,,
17,,19299,,22.955101013183594,,,,,
17,,19349,,21.74925422668457,,,,,
17,,19399,,22.2155704498291,,,,,
17,,19449,,22.262908935546875,,,,,
17,,19499,,20.383344650268555,,,,,
17,,19549,,23.71725082397461,,,,,
17,,19599,,21.093374252319336,,,,,
17,,19649,,21.424030303955078,,,,,
17,,19655,,,39.68202209472656,11964734.0,49.315895080566406,0.43955063819885254,22.510635375976562
17,,19655,21.17731475830078,,,,,,
,0.015,19656,,,,,,,
18,,19699,,21.563894271850586,,,,,
18,,19749,,21.78003692626953,,,,,
18,,19799,,21.820566177368164,,,,,
18,,19849,,25.857213973999023,,,,,
18,,19899,,17.429113388061523,,,,,
18,,19949,,22.580896377563477,,,,,
18,,19999,,25.454381942749023,,,,,
18,,20049,,24.0878963470459,,,,,
18,,20099,,20.417665481567383,,,,,
18,,20149,,20.426176071166992,,,,,
18,,20199,,19.72456169128418,,,,,
18,,20249,,23.71470832824707,,,,,
18,,20299,,20.63599967956543,,,,,
18,,20349,,21.41668128967285,,,,,
18,,20399,,19.507080078125,,,,,
18,,20449,,25.193899154663086,,,,,
18,,20499,,21.852867126464844,,,,,
18,,20549,,19.93250846862793,,,,,
18,,20599,,17.750106811523438,,,,,
18,,20649,,23.167116165161133,,,,,
18,,20699,,21.82157325744629,,,,,
18,,20747,,,40.43916320800781,11091901.0,50.671138763427734,0.4422585368156433,22.647220611572266
18,,20747,21.084033966064453,,,,,,
,0.0075,20748,,,,,,,
19,,20749,,21.007080078125,,,,,
19,,20799,,19.8582706451416,,,,,
19,,20849,,24.263578414916992,,,,,
19,,20899,,22.32445526123047,,,,,
19,,20949,,22.127782821655273,,,,,
19,,20999,,23.489255905151367,,,,,
19,,21049,,18.34392547607422,,,,,
19,,21099,,24.155370712280273,,,,,
19,,21149,,14.834952354431152,,,,,
19,,21199,,21.48805809020996,,,,,
19,,21249,,19.051273345947266,,,,,
19,,21299,,18.42411231994629,,,,,
19,,21349,,23.881465911865234,,,,,
19,,21399,,20.470352172851562,,,,,
19,,21449,,19.39946746826172,,,,,
19,,21499,,22.629165649414062,,,,,
19,,21549,,18.60556983947754,,,,,
19,,21599,,22.602895736694336,,,,,
19,,21649,,24.02089500427246,,,,,
19,,21699,,19.41709327697754,,,,,
19,,21749,,19.910547256469727,,,,,
19,,21799,,22.664108276367188,,,,,
19,,21839,,,38.16963195800781,11172914.0,48.2437858581543,0.4281315207481384,21.36968231201172
19,,21839,20.750375747680664,,,,,,
,0.0075,21840,,,,,,,
20,,21849,,23.86490821838379,,,,,
20,,21899,,17.612144470214844,,,,,
20,,21949,,18.139755249023438,,,,,
20,,21999,,25.250259399414062,,,,,
20,,22049,,21.73954963684082,,,,,
20,,22099,,19.569320678710938,,,,,
20,,22149,,21.589876174926758,,,,,
20,,22199,,20.836322784423828,,,,,
20,,22249,,19.807044982910156,,,,,
20,,22299,,17.27305030822754,,,,,
20,,22349,,22.36977195739746,,,,,
20,,22399,,20.28230857849121,,,,,
20,,22449,,21.832427978515625,,,,,
20,,22499,,19.1180419921875,,,,,
20,,22549,,23.015878677368164,,,,,
20,,22599,,21.1114559173584,,,,,
20,,22649,,25.046146392822266,,,,,
20,,22699,,20.74749755859375,,,,,
20,,22749,,17.354736328125,,,,,
20,,22799,,15.041550636291504,,,,,
20,,22849,,30.077199935913086,,,,,
20,,22899,,21.31278419494629,,,,,
20,,22931,,,37.95404052734375,11790181.0,47.74654769897461,0.424512654542923,21.314449310302734
20,,22931,20.66647720336914,,,,,,
,0.0075,22932,,,,,,,
21,,22949,,19.3828182220459,,,,,
21,,22999,,18.314682006835938,,,,,
21,,23049,,18.69035530090332,,,,,
21,,23099,,20.109962463378906,,,,,
21,,23149,,21.885467529296875,,,,,
21,,23199,,20.02810287475586,,,,,
21,,23249,,18.153188705444336,,,,,
21,,23299,,24.995080947875977,,,,,
21,,23349,,16.97587013244629,,,,,
21,,23399,,21.191396713256836,,,,,
21,,23449,,18.699247360229492,,,,,
21,,23499,,22.36128807067871,,,,,
21,,23549,,20.799041748046875,,,,,
21,,23599,,21.405126571655273,,,,,
21,,23649,,18.662508010864258,,,,,
21,,23699,,22.482460021972656,,,,,
21,,23749,,25.871688842773438,,,,,
21,,23799,,18.344558715820312,,,,,
21,,23849,,20.10300636291504,,,,,
21,,23899,,20.192289352416992,,,,,
21,,23949,,22.70223045349121,,,,,
21,,23999,,20.710487365722656,,,,,
21,,24023,,,37.61967849731445,11900083.0,47.603267669677734,0.42150887846946716,21.026973724365234
21,,24023,20.553218841552734,,,,,,
,0.0075,24024,,,,,,,
22,,24049,,17.25547981262207,,,,,
22,,24099,,18.398439407348633,,,,,
22,,24149,,18.637609481811523,,,,,
22,,24199,,21.299705505371094,,,,,
22,,24249,,18.514671325683594,,,,,
22,,24299,,21.276811599731445,,,,,
22,,24349,,22.46784782409668,,,,,
22,,24399,,21.086894989013672,,,,,
22,,24449,,17.955419540405273,,,,,
22,,24499,,16.49243927001953,,,,,
22,,24549,,18.003944396972656,,,,,
22,,24599,,20.46735954284668,,,,,
22,,24649,,21.496919631958008,,,,,
22,,24699,,20.141477584838867,,,,,
22,,24749,,26.048452377319336,,,,,
22,,24799,,19.807022094726562,,,,,
22,,24849,,23.205886840820312,,,,,
22,,24899,,21.738924026489258,,,,,
22,,24949,,21.311044692993164,,,,,
22,,24999,,23.829360961914062,,,,,
22,,25049,,22.933137893676758,,,,,
22,,25099,,19.354167938232422,,,,,
22,,25115,,,37.92491912841797,11120983.0,48.00464630126953,0.426234632730484,21.282482147216797
22,,25115,20.475570678710938,,,,,,
,0.0075,25116,,,,,,,
23,,25149,,20.700870513916016,,,,,
23,,25199,,18.626060485839844,,,,,
23,,25249,,21.892478942871094,,,,,
23,,25299,,21.328413009643555,,,,,
23,,25349,,25.422988891601562,,,,,
23,,25399,,22.64731788635254,,,,,
23,,25449,,18.245336532592773,,,,,
23,,25499,,19.43543815612793,,,,,
23,,25549,,22.67098045349121,,,,,
23,,25599,,25.29141616821289,,,,,
23,,25649,,18.281606674194336,,,,,
23,,25699,,17.50971031188965,,,,,
23,,25749,,19.182493209838867,,,,,
23,,25799,,21.240680694580078,,,,,
23,,25849,,21.50897789001465,,,,,
23,,25899,,20.12242889404297,,,,,
23,,25949,,18.19536781311035,,,,,
23,,25999,,19.093765258789062,,,,,
23,,26049,,18.285932540893555,,,,,
23,,26099,,22.767332077026367,,,,,
23,,26149,,19.51691246032715,,,,,
23,,26199,,19.104764938354492,,,,,
23,,26207,,,37.78562927246094,11353558.0,47.798824310302734,0.4225543141365051,20.915287017822266
23,,26207,20.46299171447754,,,,,,
,0.0075,26208,,,,,,,
24,,26249,,20.485036849975586,,,,,
24,,26299,,18.337200164794922,,,,,
24,,26349,,24.8453311920166,,,,,
24,,26399,,23.523696899414062,,,,,
24,,26449,,23.1538143157959,,,,,
24,,26499,,24.17925453186035,,,,,
24,,26549,,16.67791748046875,,,,,
24,,26599,,18.9382266998291,,,,,
24,,26649,,20.47246742248535,,,,,
24,,26699,,21.6611385345459,,,,,
24,,26749,,20.596540451049805,,,,,
24,,26799,,24.373952865600586,,,,,
24,,26849,,21.50204849243164,,,,,
24,,26899,,20.526554107666016,,,,,
24,,26949,,23.915950775146484,,,,,
24,,26999,,17.861133575439453,,,,,
24,,27049,,20.723020553588867,,,,,
24,,27099,,19.47890281677246,,,,,
24,,27149,,22.816177368164062,,,,,
24,,27199,,16.648340225219727,,,,,
24,,27249,,19.792665481567383,,,,,
24,,27299,,18.167055130004883,,,,,
24,,27299,,,38.247161865234375,11199844.0,48.28413772583008,0.42690250277519226,21.46120262145996
24,,27299,20.413816452026367,,,,,,
,0.0075,27300,,,,,,,
25,,27349,,18.76444435119629,,,,,
25,,27399,,19.110137939453125,,,,,
25,,27449,,17.49323081970215,,,,,
25,,27499,,26.25016975402832,,,,,
25,,27549,,19.362112045288086,,,,,
25,,27599,,23.943490982055664,,,,,
25,,27649,,21.057743072509766,,,,,
25,,27699,,20.60407257080078,,,,,
25,,27749,,20.140729904174805,,,,,
25,,27799,,20.7139835357666,,,,,
25,,27849,,19.91363525390625,,,,,
25,,27899,,17.659337997436523,,,,,
25,,27949,,20.136083602905273,,,,,
25,,27999,,18.70977210998535,,,,,
25,,28049,,21.28660774230957,,,,,
25,,28099,,17.048965454101562,,,,,
25,,28149,,21.003244400024414,,,,,
25,,28199,,20.560035705566406,,,,,
25,,28249,,19.50974464416504,,,,,
25,,28299,,22.599632263183594,,,,,
25,,28349,,21.03278160095215,,,,,
25,,28391,,,38.01988220214844,11692867.0,48.048465728759766,0.4253821074962616,21.318950653076172
25,,28391,20.493593215942383,,,,,,
,0.0075,28392,,,,,,,
26,,28399,,17.57746696472168,,,,,
26,,28449,,20.733688354492188,,,,,
26,,28499,,17.862253189086914,,,,,
26,,28549,,20.02923011779785,,,,,
26,,28599,,22.060752868652344,,,,,
26,,28649,,19.239709854125977,,,,,
26,,28699,,17.314212799072266,,,,,
26,,28749,,22.68006706237793,,,,,
26,,28799,,20.064163208007812,,,,,
26,,28849,,19.184545516967773,,,,,
26,,28899,,17.163375854492188,,,,,
26,,28949,,21.478260040283203,,,,,
26,,28999,,18.72859764099121,,,,,
26,,29049,,23.36115074157715,,,,,
26,,29099,,19.520753860473633,,,,,
26,,29149,,21.81241798400879,,,,,
26,,29199,,19.21187400817871,,,,,
26,,29249,,22.441761016845703,,,,,
26,,29299,,19.8404483795166,,,,,
26,,29349,,18.966346740722656,,,,,
