epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.03,0,,,,,,,
0,,49,,28.9987735748291,,,,,
0,,49,,,43.44990158081055,9259002.0,53.46304702758789,0.4676780700683594,27.202077865600586
0,,49,30.908889770507812,,,,,,
,0.03,50,,,,,,,
1,,99,,23.767623901367188,,,,,
